id,dbn,school_name,cohort_year,cohort_category,students,grads,regents,adv_regents,local,enrolled,dropouts,address,long,lat
5291,"21K525","EDWARD R MURROW HIGH SCHOOL",2007,"4 Year August",987,752,291,418,43,136,74,NULL,-73.9592,40.6202
5292,"21K540","JOHN DEWEY HIGH SCHOOL",2001,"4 Year June",679,385,161,130,95,176,106,NULL,-73.9818,40.5879
5293,"21K540","JOHN DEWEY HIGH SCHOOL",2001,"5 Year",679,478,171,174,134,41,145,NULL,-73.9818,40.5879
5294,"21K540","JOHN DEWEY HIGH SCHOOL",2001,"6 Year",679,499,175,178,147,13,152,NULL,-73.9818,40.5879
5295,"21K540","JOHN DEWEY HIGH SCHOOL",2002,"4 Year June",755,395,155,185,55,215,127,NULL,-73.9818,40.5879
5296,"21K540","JOHN DEWEY HIGH SCHOOL",2002,"5 Year",755,486,174,214,98,78,169,NULL,-73.9818,40.5879
5297,"21K540","JOHN DEWEY HIGH SCHOOL",2002,"6 Year",755,514,174,221,119,27,188,NULL,-73.9818,40.5879
5298,"21K540","JOHN DEWEY HIGH SCHOOL",2003,"4 Year June",729,389,162,175,52,228,104,NULL,-73.9818,40.5879
5299,"21K540","JOHN DEWEY HIGH SCHOOL",2003,"5 Year",729,469,164,217,88,83,150,NULL,-73.9818,40.5879
5300,"21K540","JOHN DEWEY HIGH SCHOOL",2003,"6 Year",723,498,165,228,105,27,165,NULL,-73.9818,40.5879
5301,"21K540","JOHN DEWEY HIGH SCHOOL",2004,"4 Year June",705,361,148,175,38,247,85,NULL,-73.9818,40.5879
5302,"21K540","JOHN DEWEY HIGH SCHOOL",2004,"5 Year",703,466,150,234,82,73,122,NULL,-73.9818,40.5879
5303,"21K540","JOHN DEWEY HIGH SCHOOL",2004,"6 Year",704,505,152,250,103,37,134,NULL,-73.9818,40.5879
5304,"21K540","JOHN DEWEY HIGH SCHOOL",2005,"4 Year June",637,355,121,184,50,190,67,NULL,-73.9818,40.5879
5305,"21K540","JOHN DEWEY HIGH SCHOOL",2005,"4 Year August",637,377,121,199,57,168,67,NULL,-73.9818,40.5879
5306,"21K540","JOHN DEWEY HIGH SCHOOL",2005,"5 Year",639,443,123,238,82,47,111,NULL,-73.9818,40.5879
5307,"21K540","JOHN DEWEY HIGH SCHOOL",2005,"6 Year",639,467,123,250,94,16,116,NULL,-73.9818,40.5879
5308,"21K540","JOHN DEWEY HIGH SCHOOL",2006,"4 Year June",603,347,70,226,51,139,76,NULL,-73.9818,40.5879
5309,"21K540","JOHN DEWEY HIGH SCHOOL",2006,"4 Year August",603,379,70,245,64,107,76,NULL,-73.9818,40.5879
5310,"21K540","JOHN DEWEY HIGH SCHOOL",2006,"5 Year June",603,413,72,264,77,31,111,NULL,-73.9818,40.5879
5311,"21K540","JOHN DEWEY HIGH SCHOOL",2006,"5 Year August",603,418,72,265,81,29,108,NULL,-73.9818,40.5879
5312,"21K540","JOHN DEWEY HIGH SCHOOL",2007,"4 Year June",733,452,101,314,37,169,91,NULL,-73.9818,40.5879
5313,"21K540","JOHN DEWEY HIGH SCHOOL",2007,"4 Year August",733,484,101,328,55,144,87,NULL,-73.9818,40.5879
5314,"21K559","LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC",2007,"4 Year June",37,29,1,23,5,3,4,NULL,-73.9862,40.5937
5315,"21K559","LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC",2007,"4 Year August",37,29,1,23,5,3,4,NULL,-73.9862,40.5937
5316,"21K572","EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADER",2007,"4 Year June",35,13,0,11,2,12,9,NULL,-73.986,40.5936
5317,"21K572","EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADER",2007,"4 Year August",35,14,0,12,2,11,9,NULL,-73.986,40.5936
5318,"21K620","WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG",2001,"4 Year June",324,123,15,58,50,130,65,NULL,-73.9634,40.5829
5319,"21K620","WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG",2001,"5 Year",324,165,15,63,87,40,110,NULL,-73.9634,40.5829
5320,"21K620","WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG",2001,"6 Year",324,175,15,68,92,16,121,NULL,-73.9634,40.5829
5321,"21K620","WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG",2002,"4 Year June",279,113,8,48,58,92,64,NULL,-73.9634,40.5829
5322,"21K620","WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG",2002,"5 Year",279,139,8,56,76,43,84,NULL,-73.9634,40.5829
5323,"21K620","WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG",2002,"6 Year",279,152,8,59,86,11,93,NULL,-73.9634,40.5829
5324,"21K620","WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG",2003,"4 Year June",284,119,17,58,44,109,51,NULL,-73.9634,40.5829
5325,"21K620","WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG",2003,"5 Year",284,157,18,74,65,37,73,NULL,-73.9634,40.5829
5326,"21K620","WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG",2003,"6 Year",282,163,18,75,70,12,82,NULL,-73.9634,40.5829
5327,"21K620","WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG",2004,"4 Year June",276,128,15,75,38,88,50,NULL,-73.9634,40.5829
5328,"21K620","WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG",2004,"5 Year",283,158,16,89,53,40,57,NULL,-73.9634,40.5829
5329,"21K620","WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG",2004,"6 Year",273,172,16,94,62,22,61,NULL,-73.9634,40.5829
5330,"21K620","WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG",2005,"4 Year June",263,115,4,82,29,102,39,NULL,-73.9634,40.5829
5331,"21K620","WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG",2005,"4 Year August",263,132,5,92,35,85,39,NULL,-73.9634,40.5829
5332,"21K620","WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG",2005,"5 Year",252,153,5,97,51,14,74,NULL,-73.9634,40.5829
5333,"21K620","WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG",2005,"6 Year",250,163,5,103,55,3,74,NULL,-73.9634,40.5829
5334,"21K620","WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG",2006,"4 Year June",281,119,2,92,25,87,60,NULL,-73.9634,40.5829
5335,"21K620","WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG",2006,"4 Year August",281,144,3,108,33,63,59,NULL,-73.9634,40.5829
5336,"21K620","WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG",2006,"5 Year June",265,155,3,113,39,17,77,NULL,-73.9634,40.5829
5337,"21K620","WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG",2006,"5 Year August",265,158,3,116,39,15,76,NULL,-73.9634,40.5829
5338,"21K620","WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG",2007,"4 Year June",282,130,5,110,15,80,59,NULL,-73.9634,40.5829
5339,"21K620","WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG",2007,"4 Year August",282,142,5,116,21,71,59,NULL,-73.9634,40.5829
5340,"21K690","BROOKLYN STUDIO SECONDARY SCHOOL",2001,"4 Year June",132,81,21,45,15,20,28,NULL,-73.9947,40.605
5341,"21K690","BROOKLYN STUDIO SECONDARY SCHOOL",2001,"5 Year",132,89,22,45,22,6,33,NULL,-73.9947,40.605
5342,"21K690","BROOKLYN STUDIO SECONDARY SCHOOL",2001,"6 Year",132,90,23,45,22,3,34,NULL,-73.9947,40.605
5343,"21K690","BROOKLYN STUDIO SECONDARY SCHOOL",2002,"4 Year June",124,75,18,37,20,32,12,NULL,-73.9947,40.605
5344,"21K690","BROOKLYN STUDIO SECONDARY SCHOOL",2002,"5 Year",124,85,19,41,25,10,21,NULL,-73.9947,40.605
5345,"21K690","BROOKLYN STUDIO SECONDARY SCHOOL",2002,"6 Year",124,90,19,43,28,0,24,NULL,-73.9947,40.605
5346,"21K690","BROOKLYN STUDIO SECONDARY SCHOOL",2003,"4 Year June",146,87,25,42,20,31,25,NULL,-73.9947,40.605
5347,"21K690","BROOKLYN STUDIO SECONDARY SCHOOL",2003,"5 Year",146,105,25,47,33,2,34,NULL,-73.9947,40.605
5348,"21K690","BROOKLYN STUDIO SECONDARY SCHOOL",2003,"6 Year",146,104,25,47,32,1,33,NULL,-73.9947,40.605
5349,"21K690","BROOKLYN STUDIO SECONDARY SCHOOL",2004,"4 Year June",150,85,29,37,19,37,22,NULL,-73.9947,40.605
5350,"21K690","BROOKLYN STUDIO SECONDARY SCHOOL",2004,"5 Year",150,100,29,47,24,13,26,NULL,-73.9947,40.605
5351,"21K690","BROOKLYN STUDIO SECONDARY SCHOOL",2004,"6 Year",151,105,29,48,28,10,26,NULL,-73.9947,40.605
5352,"21K690","BROOKLYN STUDIO SECONDARY SCHOOL",2005,"4 Year June",134,81,20,50,11,31,15,NULL,-73.9947,40.605
5353,"21K690","BROOKLYN STUDIO SECONDARY SCHOOL",2005,"4 Year August",134,87,20,52,15,25,15,NULL,-73.9947,40.605
5354,"21K690","BROOKLYN STUDIO SECONDARY SCHOOL",2005,"5 Year",136,96,20,59,17,11,19,NULL,-73.9947,40.605
5355,"21K690","BROOKLYN STUDIO SECONDARY SCHOOL",2005,"6 Year",134,98,20,59,19,6,21,NULL,-73.9947,40.605
5356,"21K690","BROOKLYN STUDIO SECONDARY SCHOOL",2006,"4 Year June",140,95,26,53,16,17,21,NULL,-73.9947,40.605
5357,"21K690","BROOKLYN STUDIO SECONDARY SCHOOL",2006,"4 Year August",140,97,26,53,18,15,21,NULL,-73.9947,40.605
5358,"21K690","BROOKLYN STUDIO SECONDARY SCHOOL",2006,"5 Year June",137,102,26,56,20,5,23,NULL,-73.9947,40.605
5359,"21K690","BROOKLYN STUDIO SECONDARY SCHOOL",2006,"5 Year August",137,102,26,56,20,5,23,NULL,-73.9947,40.605
5360,"21K690","BROOKLYN STUDIO SECONDARY SCHOOL",2007,"4 Year June",177,117,28,75,14,39,18,NULL,-73.9947,40.605
5361,"21K690","BROOKLYN STUDIO SECONDARY SCHOOL",2007,"4 Year August",177,128,29,82,17,28,18,NULL,-73.9947,40.605
5362,"21K728","LIBERATION DIPLOMA PLUS",2004,"4 Year June",50,2,0,1,1,47,0,NULL,-73.9857,40.5771
5363,"21K728","LIBERATION DIPLOMA PLUS",2004,"5 Year",58,30,1,9,20,24,3,NULL,-73.9857,40.5771
5364,"21K728","LIBERATION DIPLOMA PLUS",2004,"6 Year",62,50,1,12,37,7,3,NULL,-73.9857,40.5771
5365,"21K728","LIBERATION DIPLOMA PLUS",2005,"4 Year June",71,26,0,13,13,40,3,NULL,-73.9857,40.5771
5366,"21K728","LIBERATION DIPLOMA PLUS",2005,"4 Year August",71,32,0,15,17,34,3,NULL,-73.9857,40.5771
5367,"21K728","LIBERATION DIPLOMA PLUS",2005,"5 Year",81,48,0,23,25,19,8,NULL,-73.9857,40.5771
5368,"21K728","LIBERATION DIPLOMA PLUS",2005,"6 Year",86,58,0,26,32,10,12,NULL,-73.9857,40.5771
5369,"21K728","LIBERATION DIPLOMA PLUS",2006,"4 Year June",65,17,0,7,10,40,8,NULL,-73.9857,40.5771
5370,"21K728","LIBERATION DIPLOMA PLUS",2006,"4 Year August",65,20,0,8,12,37,8,NULL,-73.9857,40.5771
5371,"21K728","LIBERATION DIPLOMA PLUS",2006,"5 Year June",81,43,0,18,25,18,18,NULL,-73.9857,40.5771
5372,"21K728","LIBERATION DIPLOMA PLUS",2006,"5 Year August",81,47,0,18,29,14,18,NULL,-73.9857,40.5771
5373,"21K728","LIBERATION DIPLOMA PLUS",2007,"4 Year June",97,23,0,16,7,51,20,NULL,-73.9857,40.5771
5374,"21K728","LIBERATION DIPLOMA PLUS",2007,"4 Year August",97,28,0,19,9,46,20,NULL,-73.9857,40.5771
5375,"22K405","MIDWOOD HIGH SCHOOL",2001,"4 Year June",869,681,430,180,71,145,39,NULL,-73.9523,40.6328
5376,"22K405","MIDWOOD HIGH SCHOOL",2001,"5 Year",869,753,437,213,103,52,59,NULL,-73.9523,40.6328
5377,"22K405","MIDWOOD HIGH SCHOOL",2001,"6 Year",869,764,437,218,109,12,87,NULL,-73.9523,40.6328
5378,"22K405","MIDWOOD HIGH SCHOOL",2002,"4 Year June",750,619,383,202,34,107,17,NULL,-73.9523,40.6328
5379,"22K405","MIDWOOD HIGH SCHOOL",2002,"5 Year",750,672,387,227,58,25,46,NULL,-73.9523,40.6328
5380,"22K405","MIDWOOD HIGH SCHOOL",2002,"6 Year",750,685,387,232,66,6,51,NULL,-73.9523,40.6328
5381,"22K405","MIDWOOD HIGH SCHOOL",2003,"4 Year June",941,734,473,196,65,154,48,NULL,-73.9523,40.6328
5382,"22K405","MIDWOOD HIGH SCHOOL",2003,"5 Year",941,818,477,236,105,37,80,NULL,-73.9523,40.6328
5383,"22K405","MIDWOOD HIGH SCHOOL",2003,"6 Year",941,843,477,243,123,7,83,NULL,-73.9523,40.6328
5384,"22K405","MIDWOOD HIGH SCHOOL",2004,"4 Year June",939,746,459,219,68,142,48,NULL,-73.9523,40.6328
5385,"22K405","MIDWOOD HIGH SCHOOL",2004,"5 Year",927,831,463,261,107,42,49,NULL,-73.9523,40.6328
5386,"22K405","MIDWOOD HIGH SCHOOL",2004,"6 Year",933,850,463,263,124,26,54,NULL,-73.9523,40.6328
5387,"22K405","MIDWOOD HIGH SCHOOL",2005,"4 Year June",793,652,368,215,69,108,23,NULL,-73.9523,40.6328
5388,"22K405","MIDWOOD HIGH SCHOOL",2005,"4 Year August",793,686,371,226,89,74,23,NULL,-73.9523,40.6328
5389,"22K405","MIDWOOD HIGH SCHOOL",2005,"5 Year",789,714,371,236,107,23,44,NULL,-73.9523,40.6328
5390,"22K405","MIDWOOD HIGH SCHOOL",2005,"6 Year",787,732,372,237,123,11,36,NULL,-73.9523,40.6328
5391,"22K405","MIDWOOD HIGH SCHOOL",2006,"4 Year June",872,757,492,217,48,97,14,NULL,-73.9523,40.6328
5392,"22K405","MIDWOOD HIGH SCHOOL",2006,"4 Year August",872,803,505,236,62,54,11,NULL,-73.9523,40.6328
5393,"22K405","MIDWOOD HIGH SCHOOL",2006,"5 Year June",871,824,506,247,71,13,29,NULL,-73.9523,40.6328
5394,"22K405","MIDWOOD HIGH SCHOOL",2006,"5 Year August",871,828,506,249,73,9,29,NULL,-73.9523,40.6328
5395,"22K405","MIDWOOD HIGH SCHOOL",2007,"4 Year June",932,772,484,258,30,122,33,NULL,-73.9523,40.6328
5396,"22K405","MIDWOOD HIGH SCHOOL",2007,"4 Year August",932,810,489,281,40,85,32,NULL,-73.9523,40.6328
5397,"22K425","JAMES MADISON HIGH SCHOOL",2001,"4 Year June",942,592,271,241,81,157,187,NULL,-73.9481,40.6099
5398,"22K425","JAMES MADISON HIGH SCHOOL",2001,"5 Year",942,665,281,278,107,32,236,NULL,-73.9481,40.6099
5399,"22K425","JAMES MADISON HIGH SCHOOL",2001,"6 Year",942,677,281,283,114,11,245,NULL,-73.9481,40.6099
5400,"22K425","JAMES MADISON HIGH SCHOOL",2002,"4 Year June",1018,647,269,316,62,201,158,NULL,-73.9481,40.6099
5401,"22K425","JAMES MADISON HIGH SCHOOL",2002,"5 Year",1018,725,279,354,92,54,227,NULL,-73.9481,40.6099
5402,"22K425","JAMES MADISON HIGH SCHOOL",2002,"6 Year",1018,741,280,359,102,22,243,NULL,-73.9481,40.6099
5403,"22K425","JAMES MADISON HIGH SCHOOL",2003,"4 Year June",1019,652,262,283,107,181,175,NULL,-73.9481,40.6099
5404,"22K425","JAMES MADISON HIGH SCHOOL",2003,"5 Year",1019,739,268,325,146,55,214,NULL,-73.9481,40.6099
5405,"22K425","JAMES MADISON HIGH SCHOOL",2003,"6 Year",1019,757,268,333,156,18,232,NULL,-73.9481,40.6099
5406,"22K425","JAMES MADISON HIGH SCHOOL",2004,"4 Year June"062,1,701,239,309,153,206,149,NULL,-73.9481,40.6099
5407,"22K425","JAMES MADISON HIGH SCHOOL",2004,"5 Year",1062,784,238,347,199,50,210,NULL,-73.9481,40.6099
5408,"22K425","JAMES MADISON HIGH SCHOOL",2004,"6 Year",1064,810,239,356,215,16,223,NULL,-73.9481,40.6099
5409,"22K425","JAMES MADISON HIGH SCHOOL",2005,"4 Year June",925,609,227,299,83,181,127,NULL,-73.9481,40.6099
5410,"22K425","JAMES MADISON HIGH SCHOOL",2005,"4 Year August",925,654,233,322,99,136,127,NULL,-73.9481,40.6099
5411,"22K425","JAMES MADISON HIGH SCHOOL",2005,"5 Year",935,690,240,335,115,42,179,NULL,-73.9481,40.6099
5412,"22K425","JAMES MADISON HIGH SCHOOL",2005,"6 Year",934,705,240,344,121,16,190,NULL,-73.9481,40.6099
5413,"22K425","JAMES MADISON HIGH SCHOOL",2006,"4 Year June",1076,713,245,394,74,200,149,NULL,-73.9481,40.6099
5414,"22K425","JAMES MADISON HIGH SCHOOL",2006,"4 Year August",1076,757,246,427,84,156,149,NULL,-73.9481,40.6099
5415,"22K425","JAMES MADISON HIGH SCHOOL",2006,"5 Year June",1062,804,249,454,101,41,200,NULL,-73.9481,40.6099
5416,"22K425","JAMES MADISON HIGH SCHOOL",2006,"5 Year August",1062,819,249,458,112,26,200,NULL,-73.9481,40.6099
5417,"22K425","JAMES MADISON HIGH SCHOOL",2007,"4 Year June",726,478,164,274,40,145,86,NULL,-73.9481,40.6099
5418,"22K425","JAMES MADISON HIGH SCHOOL",2007,"4 Year August",726,535,167,314,54,89,86,NULL,-73.9481,40.6099
5419,"22K495","SHEEPSHEAD BAY HIGH SCHOOL",2001,"4 Year June",656,302,67,89,146,239,100,NULL,-73.9369,40.5936
5420,"22K495","SHEEPSHEAD BAY HIGH SCHOOL",2001,"5 Year",656,380,68,99,214,87,166,NULL,-73.9369,40.5936
5421,"22K495","SHEEPSHEAD BAY HIGH SCHOOL",2001,"6 Year",656,406,68,105,237,23,203,NULL,-73.9369,40.5936
5422,"22K495","SHEEPSHEAD BAY HIGH SCHOOL",2002,"4 Year June",808,386,65,171,150,304,90,NULL,-73.9369,40.5936
5423,"22K495","SHEEPSHEAD BAY HIGH SCHOOL",2002,"5 Year",808,480,67,187,228,100,193,NULL,-73.9369,40.5936
5424,"22K495","SHEEPSHEAD BAY HIGH SCHOOL",2002,"6 Year",808,512,67,188,259,31,224,NULL,-73.9369,40.5936
5425,"22K495","SHEEPSHEAD BAY HIGH SCHOOL",2003,"4 Year June",771,371,66,148,157,246,124,NULL,-73.9369,40.5936
5426,"22K495","SHEEPSHEAD BAY HIGH SCHOOL",2003,"5 Year",771,471,69,169,233,52,213,NULL,-73.9369,40.5936
5427,"22K495","SHEEPSHEAD BAY HIGH SCHOOL",2003,"6 Year",775,491,69,172,250,25,220,NULL,-73.9369,40.5936
5428,"22K495","SHEEPSHEAD BAY HIGH SCHOOL",2004,"4 Year June",755,375,37,159,179,225,139,NULL,-73.9369,40.5936
5429,"22K495","SHEEPSHEAD BAY HIGH SCHOOL",2004,"5 Year",749,456,37,180,239,66,199,NULL,-73.9369,40.5936
5430,"22K495","SHEEPSHEAD BAY HIGH SCHOOL",2004,"6 Year",747,477,37,184,256,23,223,NULL,-73.9369,40.5936
5431,"22K495","SHEEPSHEAD BAY HIGH SCHOOL",2005,"4 Year June",670,354,33,149,172,153,134,NULL,-73.9369,40.5936
5432,"22K495","SHEEPSHEAD BAY HIGH SCHOOL",2005,"4 Year August",670,379,33,154,192,129,134,NULL,-73.9369,40.5936
5433,"22K495","SHEEPSHEAD BAY HIGH SCHOOL",2005,"5 Year",667,404,33,159,212,36,196,NULL,-73.9369,40.5936
5434,"22K495","SHEEPSHEAD BAY HIGH SCHOOL",2005,"6 Year",664,422,33,162,227,17,192,NULL,-73.9369,40.5936
5435,"22K495","SHEEPSHEAD BAY HIGH SCHOOL",2006,"4 Year June",537,311,49,159,103,93,117,NULL,-73.9369,40.5936
5436,"22K495","SHEEPSHEAD BAY HIGH SCHOOL",2006,"4 Year August",537,342,50,176,116,63,116,NULL,-73.9369,40.5936
5437,"22K495","SHEEPSHEAD BAY HIGH SCHOOL",2006,"5 Year June",532,361,51,182,128,20,133,NULL,-73.9369,40.5936
5438,"22K495","SHEEPSHEAD BAY HIGH SCHOOL",2006,"5 Year August",532,365,51,183,131,18,131,NULL,-73.9369,40.5936
5439,"22K495","SHEEPSHEAD BAY HIGH SCHOOL",2007,"4 Year June",619,351,35,255,61,116,130,NULL,-73.9369,40.5936
5440,"22K495","SHEEPSHEAD BAY HIGH SCHOOL",2007,"4 Year August",619,387,35,272,80,84,129,NULL,-73.9369,40.5936
5441,"22K535","LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES",2001,"4 Year June",172,127,0,78,49,34,11,NULL,-73.9351,40.5803
5442,"22K535","LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES",2001,"5 Year",172,146,0,79,67,5,21,NULL,-73.9351,40.5803
5443,"22K535","LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES",2001,"6 Year",172,151,0,81,70,0,21,NULL,-73.9351,40.5803
5444,"22K535","LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES",2002,"4 Year June",190,150,0,76,74,28,9,NULL,-73.9351,40.5803
5445,"22K535","LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES",2002,"5 Year",190,169,1,86,82,4,14,NULL,-73.9351,40.5803
5446,"22K535","LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES",2002,"6 Year",190,170,1,86,83,1,16,NULL,-73.9351,40.5803
5447,"22K535","LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES",2003,"4 Year June",204,169,3,141,25,26,9,NULL,-73.9351,40.5803
5448,"22K535","LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES",2003,"5 Year",204,184,3,148,33,2,18,NULL,-73.9351,40.5803
5449,"22K535","LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES",2003,"6 Year",205,185,3,148,34,1,18,NULL,-73.9351,40.5803
5450,"22K535","LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES",2004,"4 Year June",259,217,110,84,23,29,13,NULL,-73.9351,40.5803
5451,"22K535","LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES",2004,"5 Year",263,232,112,88,32,5,21,NULL,-73.9351,40.5803
5452,"22K535","LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES",2004,"6 Year",263,234,112,89,33,6,21,NULL,-73.9351,40.5803
5453,"22K535","LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES",2005,"4 Year June",213,180,107,54,19,26,5,NULL,-73.9351,40.5803
5454,"22K535","LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES",2005,"4 Year August",213,184,107,57,20,22,5,NULL,-73.9351,40.5803
5455,"22K535","LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES",2005,"5 Year",214,190,110,58,22,11,12,NULL,-73.9351,40.5803
5456,"22K535","LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES",2005,"6 Year",214,196,110,62,24,5,12,NULL,-73.9351,40.5803
5457,"22K535","LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES",2006,"4 Year June",253,244,195,45,4,3,6,NULL,-73.9351,40.5803
5458,"22K535","LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES",2006,"4 Year August",253,246,195,47,4,2,5,NULL,-73.9351,40.5803
5459,"22K535","LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES",2006,"5 Year June",253,247,195,48,4,0,6,NULL,-73.9351,40.5803
5460,"22K535","LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES",2006,"5 Year August",253,247,195,48,4,0,6,NULL,-73.9351,40.5803
5461,"22K535","LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES",2007,"4 Year June",262,251,176,70,5,5,5,NULL,-73.9351,40.5803
5462,"22K535","LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES",2007,"4 Year August",262,251,176,70,5,5,5,NULL,-73.9351,40.5803
5463,"22K555","BROOKLYN COLLEGE ACADEMY",2001,"4 Year June",121,102,19,50,33,17,2,NULL,-73.9532,40.6305
5464,"22K555","BROOKLYN COLLEGE ACADEMY",2001,"5 Year",121,113,19,51,43,4,4,NULL,-73.9532,40.6305
5465,"22K555","BROOKLYN COLLEGE ACADEMY",2001,"6 Year",121,115,19,51,45,1,5,NULL,-73.9532,40.6305
5466,"22K555","BROOKLYN COLLEGE ACADEMY",2002,"4 Year June",125,108,28,59,22,10,4,NULL,-73.9532,40.6305
5467,"22K555","BROOKLYN COLLEGE ACADEMY",2002,"5 Year",125,115,28,61,27,1,6,NULL,-73.9532,40.6305
5468,"22K555","BROOKLYN COLLEGE ACADEMY",2002,"6 Year",125,116,28,61,28,0,6,NULL,-73.9532,40.6305
5469,"22K555","BROOKLYN COLLEGE ACADEMY",2003,"4 Year June",138,119,28,72,19,15,2,NULL,-73.9532,40.6305
5470,"22K555","BROOKLYN COLLEGE ACADEMY",2003,"5 Year",138,130,28,78,24,3,2,NULL,-73.9532,40.6305
5471,"22K555","BROOKLYN COLLEGE ACADEMY",2003,"6 Year",139,132,28,78,26,2,3,NULL,-73.9532,40.6305
5472,"22K555","BROOKLYN COLLEGE ACADEMY",2004,"4 Year June",120,113,23,67,23,6,1,NULL,-73.9532,40.6305
5473,"22K555","BROOKLYN COLLEGE ACADEMY",2004,"5 Year",119,116,23,69,24,1,1,NULL,-73.9532,40.6305
5474,"22K555","BROOKLYN COLLEGE ACADEMY",2004,"6 Year",119,116,23,69,24,1,0,NULL,-73.9532,40.6305
5475,"22K555","BROOKLYN COLLEGE ACADEMY",2005,"4 Year June",124,118,19,85,14,6,0,NULL,-73.9532,40.6305
5476,"22K555","BROOKLYN COLLEGE ACADEMY",2005,"4 Year August",124,119,19,85,15,5,0,NULL,-73.9532,40.6305
5477,"22K555","BROOKLYN COLLEGE ACADEMY",2005,"5 Year",123,119,19,85,15,2,2,NULL,-73.9532,40.6305
5478,"22K555","BROOKLYN COLLEGE ACADEMY",2005,"6 Year",123,120,19,86,15,2,1,NULL,-73.9532,40.6305
5479,"22K555","BROOKLYN COLLEGE ACADEMY",2006,"4 Year June",120,115,25,83,7,5,0,NULL,-73.9532,40.6305
5480,"22K555","BROOKLYN COLLEGE ACADEMY",2006,"4 Year August",120,116,25,83,8,4,0,NULL,-73.9532,40.6305
5481,"22K555","BROOKLYN COLLEGE ACADEMY",2006,"5 Year June",119,117,25,84,8,1,1,NULL,-73.9532,40.6305
5482,"22K555","BROOKLYN COLLEGE ACADEMY",2006,"5 Year August",119,117,25,84,8,1,1,NULL,-73.9532,40.6305
5483,"22K555","BROOKLYN COLLEGE ACADEMY",2007,"4 Year June",150,148,38,96,14,2,0,NULL,-73.9532,40.6305
5484,"22K555","BROOKLYN COLLEGE ACADEMY",2007,"4 Year August",150,148,38,96,14,2,0,NULL,-73.9532,40.6305
5485,"22K585","BROOKLYN COMPREHENSIVE NIGHT HIG",2001,"4 Year June",150,5,0,0,5,137,7,NULL,-73.9171,40.6336
5486,"22K585","BROOKLYN COMPREHENSIVE NIGHT HIG",2001,"5 Year",150,21,0,0,21,88,40,NULL,-73.9171,40.6336
5487,"22K585","BROOKLYN COMPREHENSIVE NIGHT HIG",2001,"6 Year",150,53,0,3,50,30,66,NULL,-73.9171,40.6336
